system:index,AOD,date,image_count,.geo
1225,1238.1225729711875,2024-05-10,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1226,614.3835041866902,2024-05-11,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1227,1062.1331667352974,2024-05-12,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1228,1211.6618225414722,2024-05-13,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1229,1220.661980032806,2024-05-14,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1230,1169.7237454074457,2024-05-15,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1231,908.7312292033254,2024-05-16,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1232,977.5042321741113,2024-05-17,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1233,867.5545452735987,2024-05-18,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1234,950.7098889980043,2024-05-19,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1235,824.2390674563732,2024-05-20,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1236,559.6744630758288,2024-05-21,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1237,1095.286166305012,2024-05-22,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1238,940.9613790722324,2024-05-23,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1239,916.1415844301113,2024-05-24,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1240,1225.379378078391,2024-05-25,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1241,466.84755189605784,2024-05-26,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1242,766.9004765493631,2024-05-27,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1243,462.1378492684707,2024-05-28,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1244,901.8882826844184,2024-05-29,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1245,583.6138149830645,2024-05-30,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1246,760.770006551278,2024-05-31,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1247,1299.21616115705,2024-06-01,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1248,602.4899844629814,2024-06-02,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1249,963.0696318917132,2024-06-03,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1250,866.8861500286398,2024-06-04,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1251,1700.8988343861065,2024-06-05,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1252,817.2189744803946,2024-06-06,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1253,657.3847765102533,2024-06-07,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1254,961.4839212801402,2024-06-08,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1255,369.4162398382622,2024-06-09,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1256,608.9480305519007,2024-06-10,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1257,660.8861990304991,2024-06-11,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1258,592.8197376540494,2024-06-12,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1259,822.2006109611488,2024-06-13,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1260,535.8931089705333,2024-06-14,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1261,908.7555872625396,2024-06-15,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1262,516.1205442669128,2024-06-16,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1263,823.3530737390968,2024-06-17,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1264,1130.3443495704637,2024-06-18,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1265,771.2507599418881,2024-06-19,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1266,1572.5080217269222,2024-06-20,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1267,1284.623609634429,2024-06-21,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1268,2225.7951174404693,2024-06-22,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1269,1798.2648293464588,2024-06-23,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1270,3010.6250297123834,2024-06-24,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1271,1636.18494528293,2024-06-25,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1272,2066.402737994113,2024-06-26,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1273,,2024-06-27,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1274,,2024-06-28,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1275,,2024-06-29,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1276,2151.437340471892,2024-06-30,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1277,,2024-07-01,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1278,,2024-07-02,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1279,,2024-07-03,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1280,,2024-07-04,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1281,,2024-07-05,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1282,,2024-07-06,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1283,595.5,2024-07-07,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1284,538.3333333333334,2024-07-08,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1285,2804.5804145349593,2024-07-09,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1286,1973.5095698942582,2024-07-10,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1287,1493.4907009458389,2024-07-11,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1288,,2024-07-12,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1289,994.2438435478412,2024-07-13,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1290,2058.630584391367,2024-07-14,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1291,1162.0,2024-07-15,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1292,532.8947368421053,2024-07-16,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1293,,2024-07-17,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1294,513.0,2024-07-18,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1295,,2024-07-19,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1296,,2024-07-20,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1297,1492.592888923581,2024-07-21,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1298,,2024-07-22,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1299,1583.9070269985373,2024-07-23,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1300,,2024-07-24,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1301,660.5608108108108,2024-07-25,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1302,,2024-07-26,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1303,,2024-07-27,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1304,497.98094395531086,2024-07-28,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1305,684.9297649548846,2024-07-29,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1306,691.2574257425742,2024-07-30,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1307,,2024-07-31,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1308,,2024-08-01,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1309,897.96875,2024-08-02,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1310,,2024-08-03,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1311,423.5808168494713,2024-08-04,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1312,535.2290629244002,2024-08-05,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1313,504.4642857142857,2024-08-06,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1314,,2024-08-07,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1315,,2024-08-08,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1316,490.64387968473534,2024-08-09,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1317,,2024-08-10,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1318,,2024-08-11,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1319,,2024-08-12,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1320,559.6219770895207,2024-08-13,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1321,429.1666666666667,2024-08-14,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1322,,2024-08-15,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1323,475.95,2024-08-16,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1324,,2024-08-17,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1325,1015.5181019012199,2024-08-18,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1326,586.0,2024-08-19,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1327,536.4554455445544,2024-08-20,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1328,644.1024812539781,2024-08-21,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1329,1070.9464513567923,2024-08-22,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1330,,2024-08-23,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1331,558.5714285714286,2024-08-24,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1332,534.3330068725621,2024-08-25,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1333,530.2862951867786,2024-08-26,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1334,494.5762988141194,2024-08-27,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1335,518.3857471510349,2024-08-28,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1336,514.0,2024-08-29,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1337,745.5737247933216,2024-08-30,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1338,526.6615544606568,2024-08-31,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1339,883.8526811228777,2024-09-01,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1340,560.748081766532,2024-09-02,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1341,506.6515340941674,2024-09-03,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1342,,2024-09-04,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1343,549.797950417044,2024-09-05,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1344,,2024-09-06,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1345,,2024-09-07,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1346,1436.3535953478006,2024-09-08,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1347,,2024-09-09,65,"{""type"":""MultiPoint"",""coordinates"":[]}"
1348,684.4744146017862,2024-09-10,64,"{""type"":""MultiPoint"",""coordinates"":[]}"
1349,,2024-09-11,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
1350,,2024-09-12,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
1351,,2024-09-13,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
1352,1097.4983010728056,2024-09-14,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
1353,666.1957797136988,2024-09-15,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
1354,1152.2551512464938,2024-09-16,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
1355,780.5856701255802,2024-09-17,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
1356,,2024-09-18,41,"{""type"":""MultiPoint"",""coordinates"":[]}"
1357,583.65,2024-09-19,40,"{""type"":""MultiPoint"",""coordinates"":[]}"
1358,700.7971775673401,2024-09-20,37,"{""type"":""MultiPoint"",""coordinates"":[]}"
1359,521.6604473473411,2024-09-21,32,"{""type"":""MultiPoint"",""coordinates"":[]}"
1360,930.3873036297867,2024-09-22,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1361,1318.0948399629508,2024-09-23,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
1362,935.499658385942,2024-09-24,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
1363,3364.553349718285,2024-09-25,38,"{""type"":""MultiPoint"",""coordinates"":[]}"
1364,460.6696280807901,2024-09-26,39,"{""type"":""MultiPoint"",""coordinates"":[]}"
1365,300.49565667077974,2024-09-27,43,"{""type"":""MultiPoint"",""coordinates"":[]}"
1366,601.6091435930457,2024-09-28,48,"{""type"":""MultiPoint"",""coordinates"":[]}"
1367,458.0246962641579,2024-09-29,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
1368,1680.255954829412,2024-09-30,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
1369,784.0916090871433,2024-10-01,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
1370,448.01871498753894,2024-10-02,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
1371,498.1144618640115,2024-10-03,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1372,442.3671760770724,2024-10-04,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1373,627.9118672348822,2024-10-05,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
1374,495.1176783528946,2024-10-06,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
1375,348.1397569086492,2024-10-07,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
1376,803.3964085897228,2024-10-08,83,"{""type"":""MultiPoint"",""coordinates"":[]}"
1377,592.6099195984403,2024-10-09,83,"{""type"":""MultiPoint"",""coordinates"":[]}"
1378,479.1448169568236,2024-10-10,83,"{""type"":""MultiPoint"",""coordinates"":[]}"
1379,384.2381660339563,2024-10-11,78,"{""type"":""MultiPoint"",""coordinates"":[]}"
1380,421.3134167321193,2024-10-12,87,"{""type"":""MultiPoint"",""coordinates"":[]}"
1381,595.0851885705375,2024-10-13,84,"{""type"":""MultiPoint"",""coordinates"":[]}"
1382,745.0161762428103,2024-10-14,86,"{""type"":""MultiPoint"",""coordinates"":[]}"
1383,657.5966639190538,2024-10-15,88,"{""type"":""MultiPoint"",""coordinates"":[]}"
1384,668.6208848074834,2024-10-16,88,"{""type"":""MultiPoint"",""coordinates"":[]}"
1385,874.6783755704743,2024-10-17,87,"{""type"":""MultiPoint"",""coordinates"":[]}"
1386,887.109561730038,2024-10-18,88,"{""type"":""MultiPoint"",""coordinates"":[]}"
1387,746.9613602903281,2024-10-19,91,"{""type"":""MultiPoint"",""coordinates"":[]}"
1388,1163.6714861566707,2024-10-20,89,"{""type"":""MultiPoint"",""coordinates"":[]}"
1389,1238.2393359048472,2024-10-21,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
1390,1715.2924866679166,2024-10-22,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
1391,1269.4790509203738,2024-10-23,91,"{""type"":""MultiPoint"",""coordinates"":[]}"
1392,572.4195224224427,2024-10-24,93,"{""type"":""MultiPoint"",""coordinates"":[]}"
1393,613.6826248809706,2024-10-25,95,"{""type"":""MultiPoint"",""coordinates"":[]}"
1394,1084.2805193237227,2024-10-26,92,"{""type"":""MultiPoint"",""coordinates"":[]}"
1395,1688.9304872559296,2024-10-27,93,"{""type"":""MultiPoint"",""coordinates"":[]}"
1396,1296.2991312693687,2024-10-28,93,"{""type"":""MultiPoint"",""coordinates"":[]}"
1397,789.6115365278657,2024-10-29,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
1398,782.0116080311022,2024-10-30,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1399,951.5125972487962,2024-10-31,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
1400,472.4781390053826,2024-11-01,98,"{""type"":""MultiPoint"",""coordinates"":[]}"
1401,1395.6952179656757,2024-11-02,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1402,1138.676969175129,2024-11-03,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1403,1910.8996375968745,2024-11-04,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1404,1326.21547964843,2024-11-05,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1405,2043.5334405236242,2024-11-06,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1406,1940.6434221658749,2024-11-07,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1407,2633.840024186619,2024-11-08,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1408,1591.7813052445142,2024-11-09,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1409,1209.8426142347616,2024-11-10,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1410,1940.0711628401223,2024-11-11,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1411,852.2002368375462,2024-11-12,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1412,1935.7550330330073,2024-11-13,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1413,1359.0795774673018,2024-11-14,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1414,1117.5023768125893,2024-11-15,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1415,2225.211667387305,2024-11-16,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1416,2432.4559751402107,2024-11-17,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1417,4216.416234158419,2024-11-18,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1418,2667.3337521117082,2024-11-19,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1419,1185.409286848422,2024-11-20,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1420,1242.5348317720648,2024-11-21,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1421,1761.5814710032537,2024-11-22,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1422,2153.876634071991,2024-11-23,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1423,794.9081573394243,2024-11-24,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1424,1845.7917737810762,2024-11-25,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1425,755.1178718852274,2024-11-26,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1426,685.9935487153589,2024-11-27,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1427,794.7610055434806,2024-11-28,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1428,732.3833909798429,2024-11-29,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1429,646.1710313019596,2024-11-30,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1430,665.2059135757158,2024-12-01,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1431,420.67398021697295,2024-12-02,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1432,490.1604631036572,2024-12-03,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1433,258.07604275768455,2024-12-04,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1434,309.05512302979605,2024-12-05,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1435,406.5952061957033,2024-12-06,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1436,512.7154751044176,2024-12-07,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1437,1012.9293270045467,2024-12-08,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1438,838.9688888383441,2024-12-09,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1439,499.42893762965576,2024-12-10,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1440,337.35724392471394,2024-12-11,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1441,511.87992779433847,2024-12-12,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1442,424.29494753272127,2024-12-13,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1443,289.8261565730243,2024-12-14,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1444,850.0305978877551,2024-12-15,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1445,1352.1281161717643,2024-12-16,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1446,1161.369958406885,2024-12-17,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1447,1679.9138253589872,2024-12-18,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1448,1499.6078964517228,2024-12-19,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1449,2181.719761524536,2024-12-20,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1450,1209.697236257609,2024-12-21,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1451,1169.4195249134368,2024-12-22,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1452,2748.7741935483873,2024-12-23,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1453,1988.1108000455245,2024-12-24,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1454,2195.344277843327,2024-12-25,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1455,1412.4011396477856,2024-12-26,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1456,,2024-12-27,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1457,,2024-12-28,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1458,1267.9796463921227,2024-12-29,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1459,,2024-12-30,98,"{""type"":""MultiPoint"",""coordinates"":[]}"
1460,2318.0568416523247,2024-12-31,98,"{""type"":""MultiPoint"",""coordinates"":[]}"
1461,1232.455801682937,2025-01-01,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1462,,2025-01-02,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1463,549.6439761534194,2025-01-03,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1464,1056.9652942463158,2025-01-04,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1465,573.5265638123971,2025-01-05,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1466,2217.043232893786,2025-01-06,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1467,1823.4428030296833,2025-01-07,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1468,477.27861933851017,2025-01-08,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1469,1050.7765090887276,2025-01-09,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1470,1654.2841805771636,2025-01-10,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1471,,2025-01-11,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1472,3413.177738427911,2025-01-12,98,"{""type"":""MultiPoint"",""coordinates"":[]}"
1473,630.0793310403837,2025-01-13,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1474,798.6008095416737,2025-01-14,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1475,1772.0787524123762,2025-01-15,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1476,903.131993537717,2025-01-16,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1477,782.5489849240527,2025-01-17,98,"{""type"":""MultiPoint"",""coordinates"":[]}"
1478,451.8838213290433,2025-01-18,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1479,1142.496350297709,2025-01-19,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1480,514.2995282190441,2025-01-20,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1481,396.33279760029734,2025-01-21,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1482,554.9292760493674,2025-01-22,98,"{""type"":""MultiPoint"",""coordinates"":[]}"
1483,584.264290676579,2025-01-23,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1484,402.66954952563174,2025-01-24,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1485,214.28771991390002,2025-01-25,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1486,388.01133918070036,2025-01-26,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1487,485.4688228276256,2025-01-27,98,"{""type"":""MultiPoint"",""coordinates"":[]}"
1488,461.5290002004009,2025-01-28,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1489,1032.4465171370641,2025-01-29,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1490,968.5746015656196,2025-01-30,98,"{""type"":""MultiPoint"",""coordinates"":[]}"
1491,1166.0741484762766,2025-01-31,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1492,1645.0787248897195,2025-02-01,98,"{""type"":""MultiPoint"",""coordinates"":[]}"
1493,1370.864917162668,2025-02-02,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1494,498.2514131812388,2025-02-03,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1495,919.339433945833,2025-02-04,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1496,487.2672251891158,2025-02-05,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1497,314.38725291009115,2025-02-06,98,"{""type"":""MultiPoint"",""coordinates"":[]}"
1498,271.67749271739433,2025-02-07,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1499,287.7547023189562,2025-02-08,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1500,327.72304713113215,2025-02-09,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1501,597.7889315885153,2025-02-10,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1502,510.30589402235626,2025-02-11,89,"{""type"":""MultiPoint"",""coordinates"":[]}"
1503,251.5424834124723,2025-02-12,95,"{""type"":""MultiPoint"",""coordinates"":[]}"
1504,253.42960848079954,2025-02-13,95,"{""type"":""MultiPoint"",""coordinates"":[]}"
1505,230.55072053585337,2025-02-14,93,"{""type"":""MultiPoint"",""coordinates"":[]}"
1506,526.8411286295917,2025-02-15,92,"{""type"":""MultiPoint"",""coordinates"":[]}"
1507,627.2760094946717,2025-02-16,91,"{""type"":""MultiPoint"",""coordinates"":[]}"
1508,547.5650330311398,2025-02-17,91,"{""type"":""MultiPoint"",""coordinates"":[]}"
1509,305.68216185122066,2025-02-18,89,"{""type"":""MultiPoint"",""coordinates"":[]}"
1510,316.4642276462223,2025-02-19,85,"{""type"":""MultiPoint"",""coordinates"":[]}"
1511,791.0791929985191,2025-02-20,89,"{""type"":""MultiPoint"",""coordinates"":[]}"
1512,722.9217898880454,2025-02-21,87,"{""type"":""MultiPoint"",""coordinates"":[]}"
1513,647.9679419557468,2025-02-22,88,"{""type"":""MultiPoint"",""coordinates"":[]}"
1514,504.702155069787,2025-02-23,87,"{""type"":""MultiPoint"",""coordinates"":[]}"
1515,526.2434160061335,2025-02-24,83,"{""type"":""MultiPoint"",""coordinates"":[]}"
1516,752.8807591866987,2025-02-25,88,"{""type"":""MultiPoint"",""coordinates"":[]}"
1517,513.2990521311126,2025-02-26,86,"{""type"":""MultiPoint"",""coordinates"":[]}"
1518,,2025-02-27,85,"{""type"":""MultiPoint"",""coordinates"":[]}"
1519,606.6822521970333,2025-02-28,83,"{""type"":""MultiPoint"",""coordinates"":[]}"
1520,535.5908697164764,2025-03-01,82,"{""type"":""MultiPoint"",""coordinates"":[]}"
1521,329.85634393291747,2025-03-02,84,"{""type"":""MultiPoint"",""coordinates"":[]}"
1522,486.5275613656208,2025-03-03,83,"{""type"":""MultiPoint"",""coordinates"":[]}"
1523,671.7030969511993,2025-03-04,78,"{""type"":""MultiPoint"",""coordinates"":[]}"
1524,221.58845751495252,2025-03-05,77,"{""type"":""MultiPoint"",""coordinates"":[]}"
1525,173.26882818237218,2025-03-06,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
1526,367.62946754876174,2025-03-07,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1527,266.0598585538295,2025-03-08,64,"{""type"":""MultiPoint"",""coordinates"":[]}"
